date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids,Old value,new value
2016-13-17T00:34:47Z,06:22:09,f3ccf76bcd62825a97eb6e7503c5e7250c511c5b,bkennano3,91.183.61.173,ebee:59e:2df9:7d35:2d49:c63c:8f4f:b719,,,Viva,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-10-09T14:59:43Z,15:28:00,e85e0cc1dcc4d37768eaa49d11b96f5f68e858ba,dgladdiso4,11.117.76.233,7a7d:485a:396e:b679:63ab:c019:899a:67f7,,,Redhold,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-09-03T04:11:15Z,10:17:26,3af0a9c46b09675589b3fbf14b3c4b072083c7ff,nstorero5,31.53.182.17,9936:fa9c:5be7:10bf:ac0c:4704:300c:955,,,Ventosanzap,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-08-23T02:54:24Z,06:15:44,2943e31716e7f5e09975d69fda82c85dcbbfdfa5,hstovino6,199.127.72.211,ea90:f7fa:e58c:4c68:5492:2f86:a685:f85c,,,Voltsillam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-07-23T04:39:22Z,17:07:49,7cbe44b7d942b9d231cb73ed830a8bec33685866,smacdougalo7,173.67.126.213,728c:e18d:959f:e83b:fa94:4e43:e375:d382,,,Tres-Zap,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-07-15T08:12:26Z,05:15:35,221a22724937a0b5a16d36564515b0a24494390b,crentenbecko8,173.180.250.115,16f0:91ce:442:f8a2:4c37:e5e4:2a0f:ac5e,,,Rank,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-02-27T03:18:28Z,15:54:05,1e32bc374dac9ddff03dde8a70661ceac6b7dd54,gwitherdono9,229.202.96.32,1536:61c3:c845:b979:3ba:628b:fab9:36b9,,,Solarbreeze,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-14-14T08:23:49Z,08:53:35,7cd59ca0a57296001068ca2155f0cee398f53cbc,cdisbrowoa,170.244.227.255,b987:7ef5:a9ee:f1bf:d031:ddf9:4113:1e12,,,Zoolab,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-08-30T23:30:33Z,14:41:26,d1ffad0afc7e52c64ec15510d9d2420a06eb09f7,gdiggensob,240.129.52.216,18ac:d6c6:b929:b931:789e:f143:a65d:1c3f,,,Daltfresh,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-06-18T00:23:29Z,03:46:52,91955c65bb406cd46862a5e9f8ce546708033ef9,jmerigeauoc,95.102.16.124,5308:f46a:cfaa:4971:b007:e2af:e450:b1b8,,,Y-find,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-06-22T15:32:56Z,09:50:09,6b55e3a82837881ba76455d276e981b77cd063ff,ttwaiteod,173.64.23.71,102b:9ac3:f59:76a4:ae03:389d:89af:bd5,,,Zamit,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-15T05:58:34Z,22:26:17,544a1fb0b1ed0bf4c08d06065725b881042de262,dgreatorexoe,1.212.225.91,121e:881f:2381:dec2:39b7:1090:7152:db87,,,Bitwolf,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-13-29T10:26:51Z,14:18:11,30d175f2f11fcb20a6808aa72dc788fdf0e3d936,glubyof,6.95.15.226,fd16:4e4e:6307:65e:f45e:2f5:2bd1:458c,,,Latlux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-13-01T10:11:50Z,16:42:40,4da859f5444f6c0579482f9ae311099c910c67bf,ncartnerog,138.183.7.91,9709:7bb4:a63e:f6ab:c018:5ded:5188:c4d2,,,Home Ing,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-13-18T07:58:17Z,12:07:02,c905176a50145ea14f09018d385fd931d70f815c,tbradberryoh,146.127.164.230,6fe7:3b8e:bf15:eaf8:2248:5511:9b6b:cb59,,,Kanlam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-06-02T11:24:58Z,20:59:39,f339a2fa507ab5ba5b56873d96c8aa4d78717279,pmacgeaneyoi,225.66.225.252,82fb:9f0b:42c1:4277:1f73:be9b:65b:9795,,,Bigtax,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-06-15T14:15:24Z,14:02:07,d2a4ebd1ae9cd749c4749467598f2286c05e1b3f,asantorinioj,170.131.189.95,9b56:c675:9206:e5db:341d:a8a8:f14b:27a4,,,Namfix,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-06-25T07:43:26Z,20:15:39,251c7f7583d98aef6be01450a6a11a6e3c68138f,hebleinok,25.211.70.103,9d4c:29c7:f275:8c66:e070:658:4d35:41d0,,,Opela,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-13-20T22:07:02Z,15:27:23,dceff3a7f90b9d1ebc4d0f52772239073056ac8a,erosternol,121.15.191.134,647c:75a:8a73:266d:903:2db2:cf71:949d,,,Home Ing,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-11-25T06:39:54Z,22:19:15,1398b80ab07d8429b7deba496d549033aa9b1923,unickolesom,103.158.221.35,5e82:150a:d253:2547:1196:612d:20f9:4278,,,Aerified,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-07-04T11:23:37Z,18:26:14,6cf42d8ea1243f45c8fb683b82218b042a444486,fsinncockon,84.199.123.202,5a02:d37f:9374:558a:b10b:8353:2551:b5a8,,,Duobam,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-11-16T08:55:03Z,02:48:50,83e9913fdf02ecf2886b2a2e468e02d193ec865a,jtolleoo,30.66.159.40,a46f:bfa1:973c:b86a:309e:984c:834d:bdcf,,,Transcof,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-13-20T15:07:02Z,09:36:12,185923bf96aa3b594876b209d78198206a9be6f3,jsimonninop,112.102.123.1,8bcd:a8e3:b294:5785:968c:479f:104a:31ff,,,Duobam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-10-26T14:08:41Z,22:46:01,21ff847e6577936da5838af1cba76c3dbcd1df2b,bverneroq,189.26.42.171,831f:ca89:541e:b818:f4d7:ee52:17d5:a0a9,,,Cookley,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-10-06T23:46:24Z,22:27:05,db5f277488e12aa77857056fe89485ab53826a54,breynishor,78.62.7.247,3477:54b:2278:cca9:831:d140:df9:526c,,,Regrant,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-11-08T15:38:40Z,04:52:59,f3772cd4126ce6a7451ca7149a49cf700242c44f,mbirchettos,164.253.148.85,e8ef:bafb:6b68:8df0:7f1:417b:6d40:f88c,,,Lotlux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-08-17T15:37:07Z,14:25:07,c5508699b3b03ef443d6228bfd2cb2fea1ccc9fb,kstangoeot,117.18.154.38,6155:7618:656b:13f8:df7e:2074:accc:3c0d,,,Prodder,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-19T23:16:48Z,23:33:45,ea55f8128216e696da912b3ab0c308ac44bd995c,cabelaou,184.116.233.176,1a4:a405:886:3292:4248:f7d3:995f:d1,,,Zoolab,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-02-20T19:41:03Z,13:45:55,41cb1d57ceb3a666bfa9a906e15e255ac97aa985,bgreghov,137.178.116.124,ae8d:1c6e:903a:1078:a509:d524:6c4d:d568,,,Holdlamis,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-10-21T00:26:36Z,19:11:02,03d4029f43d644378af5b72747519bd5b725b072,vgreenlyow,119.223.126.181,5b3a:c6e5:4fa1:32ef:cbad:8e4d:648a:f4d8,,,Flexidy,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-11-02T21:39:18Z,22:24:59,de1b83e55363d2df2b1f0d74cf578bfa45cedc02,dtorrittiox,199.3.149.174,f6a0:8cd1:dc42:9b45:827f:2e9a:2e02:48db,,,Bitwolf,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-24T17:27:46Z,09:06:06,6d5d0b3a0ed9ab86d893d846d74a3f07d3d15674,fargentoy,66.130.146.2,6cc3:7828:5e73:5ffb:a1eb:5229:eda6:28d2,,,Sonair,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-10-05T01:19:54Z,10:36:57,9102f1129614070c13f55a2b69dc6b51d77ddbc3,zlithcowoz,127.17.56.151,12d6:d758:ffbe:a7ce:611f:86db:3b1e:e988,,,Alpha,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-19T18:49:07Z,12:00:12,18469a9124e6ba3bce4c7dbc739c37ddbeb2059f,hyakuninp0,209.248.212.58,5dff:8b0d:23d0:2632:6284:70fd:236a:b58b,,,Sub-Ex,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-26T04:26:03Z,14:42:16,8a8fcf78aaa762bc894fcd093024d98305738f0f,kperrinp1,15.225.159.198,1500:6db8:938b:239b:f985:10de:338a:2a82,,,Domainer,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-10-02T08:11:37Z,08:03:16,feec2e1b277da07e19123f8c9e233b3995d401c7,dreddochp2,80.162.175.65,1f3e:8378:a67b:874c:6342:8a30:ad15:d73e,,,Span,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-28T11:48:41Z,22:05:05,7e71ad8b349b0faa66cb9d356e5007765d13988e,cturkp3,238.46.93.54,e46:27de:3846:e08a:fd80:a082:af3f:3442,,,Gembucket,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-10-15T16:05:28Z,12:33:03,fe6f8c4216b6bbb06b32c6246b698fd878289894,cnarbettp4,52.172.45.62,9a52:6ea2:6bc0:ed7e:276a:d037:1318:26de,,,Stim,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-08-27T02:32:46Z,11:54:45,70685df22b52848d35d19495c33c95ac5883fdf0,jfetherbyp5,163.115.199.137,e9b1:8ff:cccb:6c5e:fcd3:1815:4184:2c3b,,,Cookley,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-10-05T09:27:07Z,01:38:25,1a04ed3b56f7c45d24e502b808d03f6c8a21f252,jlanfranconip6,99.83.134.178,1b94:b38e:7d50:a22:2b36:f6a0:59ec:371d,,,Hatity,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-10-25T04:50:45Z,11:24:33,0f62597585621c576c6c52d01c6d701efeb45d76,hmenhamp7,55.131.116.230,5d54:9289:7fab:489a:837b:5584:8c1:8d58,,,Vagram,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-14-08T00:44:33Z,19:37:02,084643e522e184c4f24d7bd18ab4316bbc4ac522,smearingp8,226.219.62.37,8c95:147d:a553:5e16:7dc7:d45:2e8b:51d8,,,Regrant,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-06-21T16:30:01Z,22:56:45,6e469b800eb62563bc13abc6cac11cb12d5f251a,hchateletp9,170.38.226.239,b315:525b:59c4:d0dc:1e95:42ba:6613:5156,,,Bamity,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-02-02T04:53:31Z,07:27:01,bc55b953bbf5c3b7e9975a988a2c52d085d64cda,iquinnetpa,31.119.147.25,6f11:17a5:8842:4d37:2b6:e770:2820:376a,,,Pannier,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-14-12T07:21:23Z,21:46:22,344139a2baa2bd5178f0d66c89937ef93c3186f2,ktreecepb,225.140.104.30,47ec:edf3:2ecd:2d2d:8939:1fa:6500:e661,,,Prodder,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-02-21T23:57:11Z,06:55:20,d5ddee73e435916d07f74ec1ff3e723ba0b8dc0f,wmaclarenpc,216.132.207.98,d4e1:f8fb:15c2:940a:cb76:95a4:6465:9a04,,,Bamity,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-26T12:51:23Z,05:08:22,09cfbb97e560f140ff420a4467a3f6fbe0d374ee,lmatusovskypd,63.243.187.79,1091:1370:4b2a:c69:a85c:1010:9f2d:7a6f,,,Bigtax,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-07-23T03:44:15Z,17:04:44,5e28e51f1ec1480ffa22000fcf268104604f754c,beverilpe,141.70.199.96,c983:1aea:e725:2749:a740:d0d6:9a3c:ddf,,,Home Ing,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-10-12T08:28:12Z,14:47:53,a8a4a354c47db19aad3b07c894a5fd8f400dc78d,mellermanpf,2.244.2.32,911e:e938:d24c:86d6:f86e:cb38:e2d6:f47d,,,Bigtax,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-05T16:50:57Z,14:59:32,7feb572e2239e8f799c03ba1331ccb1be80c3a6d,jfindingpg,232.176.136.196,c257:56fd:2c0a:75ef:cf42:8415:a7e2:b930,,,Cardguard,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-08-25T15:21:17Z,05:19:38,aa3fd870e5db263d5d5d8e89c2d9f77e584c69d8,gnockoldsph,154.173.175.14,1461:580a:fc38:16b:473e:a9b7:b791:9388,,,Cookley,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-14-28T18:11:07Z,19:28:05,aa56c3bfe77c2be8c3c97ffe90c11fa11d422efb,mwheatleypi,23.63.181.201,be71:1c4b:56bd:7936:7022:34c1:6f2a:63f4,,,Tampflex,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-02-14T11:28:52Z,03:47:34,8d218d194f61280525644291ea25586c3775f776,tpaeckmeyerpj,124.172.208.109,c021:1445:10d2:10f6:3129:b612:6b79:32d0,,,Zoolab,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-10-23T16:18:56Z,04:11:02,a9e91815705bd5ca4a26d97d8ccd43805bb51b2b,jgerhardtpk,250.85.213.194,f788:92e4:54f8:4c91:d3b3:b11e:3079:91bc,,,Y-find,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-16T17:53:05Z,14:52:39,85fd8550e276c53ec49654cea24e6bc54ffcd337,fbricknellpl,230.100.232.199,698a:51cb:e226:2b44:bd44:121c:57cb:b639,,,Opela,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-14-19T22:03:51Z,12:55:39,fb511a32b9b1697b30d53808b6bfa31233c03ebb,jcorradinopm,61.164.31.10,5b29:171b:3fb3:5a58:5973:a78b:aac9:49a,,,Ronstring,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-10-18T05:06:53Z,14:27:21,52bf5e277b8dec17678af9d765a955c6d26b9ea3,cbrocklehurstpn,93.47.230.18,2f37:1711:a73f:b45d:3c28:ba78:24bd:5460,,,Pannier,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-07-12T16:47:32Z,17:41:14,a91e08588befed7f366fcde524bcc6ce204c0f69,amurphypo,105.119.144.205,9fe8:326e:f31:143a:28b9:dadf:8c63:a11,,,Ventosanzap,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-02-03T19:33:37Z,12:45:48,e96d2300553959717cf612a725791697392a0dc1,cshevlanpp,245.108.234.206,2200:825c:3f3a:b19f:644b:72aa:8643:fcda,,,Alphazap,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-08-03T08:33:26Z,01:57:42,b658a1841557b25daba9ae7d5ff65fade0f12d8f,gwestcotpq,66.128.142.221,10d1:ed0d:f6ff:7fce:ca2e:a7cb:3408:a7bd,,,Lotlux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-22T15:38:40Z,00:58:16,906045dfff19e14e06732c9941b4ab65c09e445b,nenticknappr,36.34.237.113,ae59:2e2f:72a9:1184:1da6:f19e:67d7:fe82,,,Andalax,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-09-17T14:39:59Z,00:15:42,0124836b116eae373c00cac23040abfab67b3763,tfortps,211.76.214.248,d12a:21a6:cf3:470f:ebf5:5aa7:1d93:abe0,,,Daltfresh,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-06T19:45:29Z,08:37:13,ff99f9c3c90af4a39d4383ae64bb6add945bb8f1,dbassopt,153.80.104.27,3ab2:2bea:c9db:d540:3398:366d:2459:f7d,,,Rank,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-09-24T13:00:03Z,15:14:38,19e5d6150a57f4c783a13c29fd02e4e4838790e9,fbathowepu,39.63.136.104,d435:8975:e12f:d825:c8ad:b5ce:22c2:6bd6,,,Zamit,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-10-04T05:37:11Z,12:12:49,ed98ba4bb9612c99555af452f999d791513ef7da,zannesliepv,145.23.228.17,9844:a3cd:67a0:fc9a:9bdd:8649:59ff:32b2,,,Treeflex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-08T20:27:47Z,17:14:29,8e8a53ba0d819386e51b4c1308e4b557b6dbec1a,cfrancktonpw,30.204.150.168,4089:8965:c974:7743:7db6:c10:e46e:a4ab,,,Zamit,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-08-20T01:37:05Z,00:35:17,b1a136fff7805e5fafb380d58feae3b44c466bb3,vdaniellopx,171.150.201.211,2990:4a6d:3538:5241:e76d:2de8:90f3:c4ac,,,Home Ing,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-18T02:15:22Z,04:34:13,53f713f5251f617f1942412a9b9092c0b8d394d0,rledbetterpy,94.101.61.72,2461:c8f6:a39d:6cee:a0c9:eacd:e2e9:57b1,,,Stronghold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-24T19:45:41Z,04:27:45,87e1d96efb09553799b45dae204df1cd5bb31b3c,bmuzzillopz,247.72.91.119,66c6:2720:d99:1c8c:7059:38e4:880e:53da,,,Lotlux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-03T20:27:19Z,01:40:13,eb51aaa2d9c89364b216d7be260c38aebd7b9273,pdanilewiczq0,77.214.185.243,db67:6045:4070:2048:4ee3:6c3d:cf3f:a0ef,,,Matsoft,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-09-20T10:14:48Z,10:58:34,3c47b5029892c3f29ffc9f7b2d96787cb8579c5c,jneilsonq1,251.132.230.160,8844:e4f5:7e5:a2da:d332:a72c:98ef:65b,,,Stringtough,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-06-07T18:57:35Z,10:30:57,6f64d3881bb2a316f7666e6030be9befe1d3994b,eneilq2,32.122.91.176,e365:590e:5db9:3a0:93ac:ff6b:1836:3bb6,,,Job,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-01T23:30:22Z,00:30:48,81fc209f81952924a80a8cfb68b8bebe72302b19,dcockellq3,173.94.6.63,11c6:1aae:1046:cee4:8a62:2126:1904:7446,,,Rank,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-10-15T21:28:01Z,17:52:29,ce9d8ba8665e8bc83e0562040d5e9de6905fe62e,rmcgarveyq4,133.202.28.87,8dff:95f6:a127:b148:c5e2:a507:e2e1:3394,,,Prodder,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-07-23T18:13:24Z,19:08:37,9ffacaa05165cc65f70d8e9afa6b7b2c69428dd7,sfissendenq5,202.135.137.163,51c1:d50a:c146:17ea:78f2:c5af:d312:1bbd,,,Matsoft,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-10-29T03:41:24Z,11:59:47,a278b9889346cdcf1630aa941aac10c7548266fa,aleveridgeq6,66.182.220.40,62b8:2a13:5216:5c4:ac3e:e4af:be96:681f,,,Bytecard,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-10-20T03:38:24Z,06:44:31,a08710ec541cf2c04fdbae01e3186c79b59e749f,ffaraganq7,99.96.54.155,ea75:f13c:7296:7262:73a5:9225:c62e:c721,,,Ventosanzap,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-14-05T10:34:46Z,18:09:04,4e2c3eca972ef49b29b68fd2d215b603000f488f,dquanq8,103.96.177.226,7a09:fcb:512b:6f1:666:6107:afaa:a3fb,,,Stim,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-10-05T05:53:39Z,13:05:24,b8d73f9acf84f86650e4aa40650f7d9463c8b089,emclagainq9,23.214.255.54,8eb8:831c:940d:ad7f:28ff:be5b:6bad:8b1e,,,Ventosanzap,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-09-19T11:20:57Z,13:28:27,db4a2176a0a380af69aca3ad2049fcc045f12d3d,lcookeqa,213.77.196.222,7885:a084:2bed:83ca:cf41:b03a:e588:b733,,,Opela,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-13-20T03:57:58Z,19:07:10,f70c1654b483546becb4c5fce1763fd04a832ef2,egladwellqb,209.73.180.86,add3:9fe2:fe6a:858e:6dd3:2af6:21e2:a05e,,,Opela,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-08-08T21:13:10Z,23:17:14,489addada96cde0a1786e818d97f77a40bdcb746,ghurnellqc,240.167.164.132,137:8e1e:9e86:a6a9:892f:b082:1be6:5e30,,,Wrapsafe,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-08-18T12:02:25Z,20:26:35,ebd7a7f8c205ed42874a42c7c1b58fd8610a734c,bocullinaneqd,172.50.139.81,2326:d898:f3e9:5903:a81c:ddf8:faff:d3d9,,,Matsoft,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-29T07:41:05Z,23:27:07,68a1ef5467b0fa0ce409cdb9d8a85308af016fcd,rsummertonqe,48.46.88.222,757:cf8f:8c48:45ad:b05b:dc03:a0eb:7aa4,,,Hatity,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-11-07T14:38:20Z,16:01:02,f95282473bd5f654284d2deae92facbbbb663798,nbuckyqf,232.182.62.193,4d3c:4a1b:f46b:9d6c:a473:13ae:ac9d:8f8e,,,Zathin,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-18T20:13:35Z,23:29:08,03ef6c5027750d59ffe2390ee1ee37ffc87410da,jyellandqg,57.167.64.150,7880:c26e:8fe2:1d29:e5f:f661:6c59:f3f6,,,Flexidy,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-11-14T11:50:18Z,04:28:02,298ba7bba1d881bf3425f688db12ff07519eeff6,salvisqh,87.117.170.80,a5f4:2a20:a5e3:d54a:bbce:9faf:570e:c9fb,,,Tin,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-19T05:01:16Z,07:22:55,19d9a6332f9bf3ab93a13f73d80dfbbde92eb127,kcreminqi,149.62.3.195,16d1:5dd8:75b1:807a:f652:22c0:9651:5c52,,,Greenlam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-09-21T17:04:51Z,01:17:36,0d3de1e7dc61282e8b50ee69fab453a801885fd0,dmoffatqj,196.63.71.235,89c3:a751:a331:52e7:7847:f326:f1f3:ba6c,,,Flowdesk,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-25T14:59:23Z,03:41:33,df690eb04fdc1529f1350453bde35dc336dcbc33,rsinneyqk,89.254.63.75,bf5a:db3c:b501:324b:2fdc:f6f5:17f3:c63b,,,Trippledex,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-09-13T10:45:34Z,21:25:32,46fcaab4ad53cd8d1d3e14238594536b87bf6ebb,kborgbartoloql,217.7.140.174,13c7:4b19:e7bf:822a:ddb7:98b3:5e8e:4e9f,,,Veribet,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-10T10:00:47Z,07:46:03,5be737549c276eb19a3edcdf706e0fab712c1131,tripingqm,25.134.193.77,189c:14ff:e31d:ebd2:1844:a28d:a2c9:9654,,,Tempsoft,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-13-02T12:00:59Z,09:50:13,fd0ae32aca03bd456ca288d282ff220ee7fc6ee0,mriseboroughqn,98.60.104.184,bbb4:a294:30ff:944f:bd77:d684:1f8c:2574,,,Tres-Zap,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-06-15T10:00:02Z,16:25:44,ce7ce72b366dff9633f19966a31183779ec445df,jpenimanqo,133.155.184.239,4536:e633:e93c:d19c:ba0d:3c87:bd73:d93c,,,Daltfresh,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-06-09T21:06:57Z,19:28:41,8d0bcc2951726a989cc428ba33d2d878936d8428,ktuckermanqp,46.152.42.135,4f58:fb39:c36:b861:6fdf:ce07:ba09:93aa,,,Y-find,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-09-12T05:08:47Z,13:04:20,8ac04902f1adc50186f14b41a1a979bbea72f005,sygoeqq,91.207.43.207,90b8:d11:5838:b32:9a50:14ce:b503:5d01,,,Bamity,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-11-01T09:14:54Z,04:53:19,041d4be7b6e8f06cc1d64dbccb4056405dd8378f,nferrarettoqr,22.180.24.60,f019:a46e:ca25:ec81:da50:7570:65f7:460a,,,Bigtax,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-23T05:17:59Z,23:48:12,a5ab5554210858474bb6c0d6a3a14beed6cd793e,kparkissonqs,12.19.211.56,8134:62a4:f7b8:1aea:6bfa:9c46:f0c3:26ee,,,Biodex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-24T01:11:17Z,09:13:31,8e032f9d87aa794308ba043dbbaac2a1e90feffe,jcleminsonqt,65.6.10.108,fc01:6323:6698:f470:da28:320e:9ccf:295e,,,Bitwolf,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-07-01T22:04:10Z,02:55:50,c54b780c332308f2fd9621d5009560674088207e,amacconachyqu,220.126.241.155,4aa8:5572:df5f:34ce:5211:7ad8:f232:1c5d,,,Asoka,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-02-25T13:40:49Z,12:43:33,f35aec3c6e0263ef7f21451c8c2fe703ab575eb8,abulleynqv,22.188.69.58,c4c5:40b:1713:189b:a4ce:a993:6c90:1ea2,,,Hatity,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
